链接,等级,亮点,出售剩余时间,公示期截止时间,门派,综合实力,人物评分,召唤灵评分,装备评分,历史门派,历史角色,昵称,造型,仙玉数,总金币数,月饼粽子食用量,气血上限,物理伤害,法术伤害,速度,物理防御,法术防御,治疗强度,魔法上限,物理暴击,法术暴击,物理抗暴,法术抗暴,封印命中,抵抗封印,物理暴击伤害,法术暴击伤害,物理抵抗,法术抵抗,气血恢复效果,当前加点方案,永久助战,成就点数,称谓
"https://my-vivo.cbg.163.com/cgi/mweb/equip/421/202310070701716-421-KOUK3DWCPQ2W?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904177185YtC5y&tag=user",69,       同价位超越89.71%角色     8红神宠特技x1逆满法宝x1满阶门派法宝满级阵法x2,12天13时,,月宫,38561,20470,18091,7735,月宫，大唐官府，花果山，狮驼岭,龙太子，剑侠客，虎头怪,山前等风起ι,龙太子,"0","997,633",54,3292,1890,420,816,823,848,157,1983,0%,0%,0%,0%,1380,1397,15,0,0,16,0,体质：70魔力：72力量：462耐力：69敏捷：71,孙悟空（⭐ ⭐ ⭐ ）、阎罗王（天地）、蝎子精（天地）、猪八戒（天地）、菩提老祖（天地）、法明长老（天地）、惠岸行者（天地）、铁扇公主（天）、唐僧（天）、西海龙王（天）、黄袍怪（天）、汤圆（天）、牛魔王（天）、太白金星（天）、孙婆婆（天）、酒肉和尚（天）、小白龙（天）、老鼠精（天）、杨戬（天）、红孩儿（天）、大鹏王（天）、李天王（天）、哪吒、百花羞、星宿神君,972,太阴清客、七星地煞·举火燎天、江湖小虾、剑会群雄·战将一级、竞技场·百胜、摸鱼儿·初涉垂钓、竞技场·小试牛刀、考古者·古迹烟尘、剑会群雄·救死扶伤、倚马七纸、竞技场·百战、剑会群雄·钦佩、剑会群雄·助人为乐、竞技场·助人为乐、梦幻迷城·新秀二级、剑会群雄·百胜、为人师表、剑会群雄·小试牛刀、精灵小助手·窥径
"https://my-vivo.cbg.163.com/cgi/mweb/equip/367/202310061001716-367-QHQ5C4I62FVT?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904177185YtC5y&tag=user",69,       同价位超越99.61%角色     双蓝装备x18红神宠特技x2满级阵法x1,11天16时,,月宫,35659,19822,15837,7581,无,无,胖墩嗷,龙太子,"94","192,005",27,3240,1803,395,679,891,797,185,1854,1%,0%,0%,0%,1394,1392,0,18,14,0,0,体质：69魔力：70力量：439耐力：70敏捷：69,酒肉和尚（⭐ ）、阎罗王（天地）、孙悟空（天地）、北海龙子（天地）、万圣公主（天地）、西海龙王（天地）、法明长老（天地）、孙婆婆（天地）、司药御侍（天地）、小白龙（天地）、老鼠精（天地）、红孩儿（天地）、观音菩萨（天地）、猪八戒（天地）、蝎子精（天地）、铁扇公主（天地）、唐僧（天地）、九灵元圣（天地）、菩提老祖（天地）、北海龙女（天地）、沙和尚（天地）、百花羞（天地）、牛魔王（天地）、北海龙王（天地）、惠岸行者（天地）、地藏菩萨（天地）、空度禅师（天地）、飞霞（天地）、黄眉（天地）、大鹏王（天地）、黄袍怪（天）、星宿神君（天）、大当家（天）、李天王（天）、汤圆,944,太阴清客、竞技场·救死扶伤、地煞·御风神行、剑会群雄·封印有术、竞技场·百胜、剑会群雄·救死扶伤、渔家乐·在水一方、竞技场·百战、剑会群雄·显赫、倚马七纸、剑会群雄·精英三级、明日之星、剑会群雄·助人为乐、精灵小助手·小成、竞技场·助人为乐、剑会群雄·百胜、梦幻迷城·先锋一级、剑会群雄·嗜血、为人师表、有情人终成眷属、竞技场·嗜血、如鱼水·浪里白条
"https://my-vivo.cbg.163.com/cgi/mweb/equip/565/202310051601716-565-PSXAQ3B9Z7UG?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904177185YtC5y&tag=user",69,神兽x19红神宠特技x1,10天22时,,花果山,36902,18355,18547,7341,花果山，月宫,无,氵杀生丸,龙太子,"0","109,913",21,3282,1681,446,837,736,799,207,1687,0%,1%,0%,0%,11,1380,19,18,0,19,9,体质：69魔力：69力量：291耐力：69敏捷：213,孙悟空（⭐ ⭐ ）、唐僧（天地）、阎罗王（天）、汤圆（天）、小白龙（天）、红孩儿（天）、猪八戒（天）、牛魔王（天）、惠岸行者（天）、青狮王、北海龙子、西海龙王、嫦娥、哪吒、孙婆婆、星宿神君、老鼠精、李天王、铁扇公主、九灵元圣、菩提老祖、北海龙女、百花羞、太白金星、地藏菩萨、飞霞、白象王、大鹏王,646,地煞·御风神行、江湖小虾、竞技场·百胜、摸鱼儿·初涉垂钓、竞技场·小试牛刀、竞技场·百战、剑会群雄·勇者二级、剑会群雄·十胜、剑会群雄·助人为乐、竞技场·助人为乐、梦幻迷城·新秀二级、剑会群雄·扬名、剑会群雄·小试牛刀、精灵小助手·窥径、福地戍卫、日诵五车
"https://my-vivo.cbg.163.com/cgi/mweb/equip/281/202306200101716-281-VYZ6SVOEPHLX?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904177185YtC5y&tag=user",69,特技x1满级阵法x1,9天2时,,月宫,29603,17296,12307,6468,大唐官府,剑侠客,随波逐流,龙太子,"0","153,947",37,2820,1702,397,749,782,762,187,1893,1%,0%,0%,0%,1380,1380,0,0,0,0,0,体质：76魔力：71力量：435耐力：73敏捷：72,百花羞（⭐ ⭐ ⭐ ）、孙悟空（天地）、西海龙王（天地）、汤圆（天地）、红孩儿（天地）、蝎子精（天地）、铁扇公主（天地）、猪八戒（天地）、唐僧（天地）、牛魔王（天地）、惠岸行者（天地）、杏林仙（天）、孙婆婆（天）、小白龙（天）、星宿神君（天）,708,地煞·御风神行、太阴清客、竞技场·百胜、剑会群雄·救死扶伤、摸鱼儿·初涉垂钓、竞技场·小试牛刀、武林高手、竞技场·百战、剑会群雄·显赫、剑会群雄·勇者二级、剑会群雄·助人为乐、竞技场·助人为乐、剑会群雄·百胜、剑会群雄·嗜血、梦幻迷城·精英一级、六韬三略、精灵小助手·窥径
"https://my-vivo.cbg.163.com/cgi/mweb/equip/629/202310031201716-628-SXGWUWTT9X97?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904177185YtC5y&tag=user",69,       同价位超越92.11%角色            门派排名第11名     神兽x19红神宠特技x2逆满法宝x1,8天18时,,狮驼岭,31124,17481,13643,6827,无,无,昨晚你真棒。,喵千岁,"4","119,004",6,3575,1705,397,691,637,744,143,1559,2%,0%,0%,0%,0,1405,18,0,17,0,22,体质：69魔力：70力量：415耐力：69敏捷：73,红孩儿（天地）、李天王（天地）、星宿神君（天）、百花羞（天）、西海龙王、北海龙女,692,地煞·御风神行、竞技场·救死扶伤、江湖小虾、竞技场·百胜、竞技场·小试牛刀、考古者·古迹烟尘、剑会群雄·救死扶伤、竞技场·百战、剑会群雄·精英三级、剑会群雄·十胜、精锐狮驼英才高手、剑会群雄·助人为乐、竞技场·助人为乐、梦幻迷城·先锋一级、为人师表、剑会群雄·扬名、魔岭玫瑰、剑会群雄·小试牛刀、精灵小助手·窥径、日诵五车
"https://my-vivo.cbg.163.com/cgi/mweb/equip/335/202309292101716-335-TVY8W7PIJ7VV?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904177185YtC5y&tag=user",69,       同价位超越85.87%角色     8红神宠特技x1,5天3时,,花果山,34620,17712,16908,7267,大唐官府,剑侠客,青春已逝°,龙太子,"59","0",24,3195,1766,369,813,656,840,180,1898,1%,0%,0%,2%,0,1387,15,0,0,0,0,体质：69魔力：69力量：413耐力：69敏捷：94,惠岸行者（天）、西海龙王、汤圆、星宿神君、百花羞,744,竞技场·助人为乐、梦幻迷城·新秀二级、地煞·履水吐焰、江湖小虾、擂台争霸·战将、剑会群雄·百胜、竞技场·百胜、剑会群雄·嗜血、为人师表、剑会群雄·救死扶伤、考古者·古迹烟尘、竞技场·小试牛刀、剑会群雄·勇者四级、六韬三略、竞技场·百战、剑会群雄·显赫、剑会群雄·助人为乐、精灵小助手·窥径、亿万热爱·青春梦幻
"https://my-vivo.cbg.163.com/cgi/mweb/equip/370/202309281701716-370-ASRIBLGOLEJA?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904177185YtC5y&tag=user",69,特技x1,3天23时,,月宫,27768,16857,10911,6840,大唐官府,剑侠客,ζ墨屿ι,龙太子,"10","44,962",54,3075,1793,418,678,785,796,172,1611,0%,0%,0%,0%,1386,1393,32,0,0,0,0,体质：71魔力：71力量：455耐力：73敏捷：74,李天王（⭐ ）、北海龙子（天地）、西海龙王（天）、小白龙（天）、铁扇公主（天）、百花羞（天）、星宿神君、红孩儿,664,地煞·御风神行、竞技场·小试牛刀、武林高手、剑会群雄·显赫、剑会群雄·精英三级、剑会群雄·助人为乐、梦幻迷城·新秀三级、剑会群雄·百胜、剑会群雄·嗜血、为人师表、竞技场·十胜、剑会群雄·慈悲为怀、精灵小助手·窥径、日诵五车
"https://my-vivo.cbg.163.com/cgi/mweb/equip/557/202309271301716-557-PZ8FRZVNGMT1?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904177185YtC5y&tag=user",69,10红神宠特技x1,3天15时,,月宫,35245,18453,16792,7405,花果山，月宫,梦灵珑(仙族)，玄彩娥,化身孤岛的鲸,龙太子,"923","2,450,156",54,3074,1831,413,769,792,827,203,1858,0%,0%,0%,0%,1380,1380,33,16,30,0,0,体质：69魔力：69力量：467耐力：69敏捷：70,孙悟空（⭐ ⭐ ⭐ ）、李天王（⭐ ⭐ ⭐ ）、唐僧（⭐ ⭐ ⭐ ）、北海龙子（天地）、老鼠精（天地）、铁扇公主（天地）、猪八戒（天地）、菩提老祖（天地）、惠岸行者（天地）、酒肉和尚（天地）、阎罗王（天）、西海龙王（天）、汤圆（天）、青狮王、星宿神君、九头虫、北海龙女、百花羞,890,太阴清客、竞技场·百胜、蓬莱·听书独爱、渔家乐·在水一方、武林高手、竞技场·百战、剑会群雄·勇者一级、剑会群雄·十胜、剑会群雄·钦佩、剑会群雄·助人为乐、竞技场·助人为乐、地煞·履水吐焰、为人师表、竞技场·嗜血、梦幻迷城·先锋二级、剑会群雄·小试牛刀、六韬三略、精灵小助手·窥径
"https://my-vivo.cbg.163.com/cgi/mweb/equip/351/202309251801716-351-2XAGUT9NWWQ9?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904178203_jiJl&tag=user",69,       同价位超越93.67%角色     8红神宠特技x2满级阵法x2,1天,,月宫,36511,20233,16278,7988,月宫，大唐官府,羽灵神，逍遥生,宠幸ι,龙太子,"16","109,288",54,3262,1883,413,786,857,889,207,1945,1%,0%,0%,0%,1387,1380,0,19,31,0,18,体质：69魔力：69力量：468耐力：69敏捷：69,铁扇公主（⭐ ⭐ ）、北海龙子（天地）、红孩儿（天地）、李天王（天地）、牛魔王（天地）、百花羞（天地）、惠岸行者（天地）、西海龙王（天）、汤圆（天）、镇元子（天）、小白龙（天）、星宿神君（天）、唐僧（天）、地藏菩萨（天）、酒肉和尚（天）,996,剑会群雄·崇拜、地煞·履水吐焰、剑会群雄·百胜、剑会群雄·战将二级、梦幻迷城·先锋一级、剑会群雄·嗜血、剑会群雄·救死扶伤、竞技场·小试牛刀、武林高手、竞技场·十胜、倚马七纸、剑会群雄·助人为乐、精灵小助手·窥径
"https://my-vivo.cbg.163.com/cgi/mweb/equip/533/202309221601716-533-CRHF6SWZA1F3?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904178203_jiJl&tag=user",69,8红神宠特技x2逆满法宝x1满阶门派法宝,11天22时,,狮驼岭,31403,18388,13015,6973,魔王寨，狮驼岭，小雷音,巨魔王，虎头怪，杀破狼,┻━烫手砖灬,虎头怪,"13","95,693",51,3704,1825,396,744,688,816,189,1567,0%,0%,0%,0%,0,1392,15,19,16,15,10,体质：70魔力：69力量：464耐力：69敏捷：69,孙悟空（⭐ ⭐ ⭐ ）、大鹏王（⭐ ⭐ ）、观音菩萨（⭐ ）、唐僧（⭐ ）、法明长老（⭐ ）、地藏菩萨（⭐ ）、阎罗王（天地）、青狮王（天地）、菩提老祖（天地）、惠岸行者（天地）、红孩儿（天地）、西海龙王（天）、汤圆（天）、百花羞（天）、孙婆婆（天）、铁扇公主、猪八戒、北海龙子、哪吒、北海龙女、小白龙、星宿神君,754,地煞·御风神行、剑会群雄·崇拜、为人师表、剑会群雄·嗜血、竞技场·嗜血、六韬三略、精灵小助手·窥径、竞技场·救死扶伤、竞技场·百胜、剑会群雄·救死扶伤、竞技场·百战、剑会群雄·精英三级、明日之星、剑会群雄·助人为乐、竞技场·助人为乐、梦幻迷城·新秀二级、剑会群雄·百胜
"https://my-vivo.cbg.163.com/cgi/mweb/equip/370/202309211201716-370-IRJO6KTGN0GY?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904178203_jiJl&tag=user",69,满级阵法x2,10天18时,,花果山,31509,18207,13302,7293,月宫，大唐官府，方寸山,龙太子，剑侠客,づ卟离ベ,龙太子,"2","366,531",48,3578,1899,399,723,717,925,206,1929,1%,0%,0%,0%,26,1386,0,0,14,0,11,体质：69魔力：70力量：461耐力：69敏捷：69,大鹏王（⭐ ⭐ ⭐ ）、百花羞（天地）、铁扇公主（天地）、孙悟空（天地）、小白龙（天地）、飞霞（天地）、西海龙王（天地）、白象王（天地）、空度禅师（天）、星宿神君（天）,812,江湖小虾、剑会群雄·封印有术、剑会群雄·救死扶伤、竞技场·小试牛刀、竞技场·百战、剑会群雄·先锋一级、剑会群雄·助人为乐、剑会群雄·崇拜、伏妖行者、梦幻迷城·新秀二级、地煞·履水吐焰、剑会群雄·百胜、剑会群雄·小试牛刀、六韬三略、竞技场·十胜、精灵小助手·窥径
"https://my-vivo.cbg.163.com/cgi/mweb/equip/353/202309121201716-353-AJY62LYATZQ4?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904178203_jiJl&tag=user",69,       同价位超越98.40%角色     9红神宠特技x1逆满法宝x2满级阵法x2,1天18时,,狮驼岭,37163,20780,16383,7635,大唐官府，月宫，狮驼岭，花果山,剑侠客，漠少君，逍遥生，龙太子，巨魔王,九哥ヾ,巨魔王,"5","563,655",51,4054,1864,408,756,779,802,186,1827,1%,0%,0%,0%,20,1380,32,0,0,0,24,体质：69魔力：69力量：465耐力：69敏捷：69,孙悟空（天地）、唐僧（天）、阎罗王（地）、惠岸行者（天）、大鹏王（天）、北海龙子、万圣公主、西海龙王、孙婆婆、小白龙、司药御侍、星宿神君、老鼠精、白无常、红孩儿、大当家、九头虫、铁扇公主、猪八戒、菩提老祖、北海龙女、百花羞、牛魔王、北海龙王,1092,竞技场·小试牛刀、剑会群雄·救死扶伤、渔家乐·在水一方、武林高手、倚马七纸、剑会群雄·勇者二级、百兽统领、剑会群雄·钦佩、剑会群雄·助人为乐、梦幻迷城·新秀三级、六星地煞·移山覆海、擂台争霸·战将、剑会群雄·百胜、剑会群雄·小试牛刀、竞技场·十胜、如鱼水·浪里白条、精灵小助手·窥径、亿万热爱·青春梦幻、循循善诱
"https://my-vivo.cbg.163.com/cgi/mweb/equip/328/202309120801716-328-PVPTJ4WAPEKU?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904178203_jiJl&tag=user",69,双蓝装备x1特技x1,1天14时,,月宫,27520,16311,11209,7670,月宫，花果山,无,小萌瑶°,梦灵珑(仙族),"19","27,973",51,3831,1696,411,524,867,792,143,1557,0%,0%,0%,0%,1380,1401,38,0,0,0,0,体质：69魔力：69力量：465耐力：69敏捷：69,铁扇公主（⭐ ）、小白龙（天）、红孩儿（天）、北海龙子、西海龙王、星宿神君、百花羞,516,梦幻迷城·新秀二级、地煞·伏虎斩妖、剑会群雄·敬重、剑会群雄·先锋二级、剑会群雄·十胜、精灵小助手·窥径、日诵五车
"https://my-vivo.cbg.163.com/cgi/mweb/equip/281/202302232101716-281-R1SI0VJO9ZP4?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904178203_jiJl&tag=user",69,       同价位超越71.02%角色     石破天惊·四件(4/4)9红神宠特技x1逆满法宝x1满级阵法x1,13天16时,,月宫,32617,20624,11993,7880,阴曹地府，大唐官府，月宫，狮驼岭，花果山,杀破狼，虎头怪，剑侠客，龙太子,奶白色的雪子,龙太子,"31","44,896",45,3519,1769,447,515,839,825,221,1734,0%,0%,0%,0%,1380,1380,0,0,0,0,0,体质：69魔力：71力量：454耐力：70敏捷：71,李天王（⭐ ⭐ ⭐ ）、大鹏王（⭐ ⭐ ）、孙悟空（⭐ ）、惠岸行者（天地）、西海龙王（天）、红孩儿（天）、铁扇公主（天）、猪八戒（天）、法明长老、孙婆婆、小白龙、星宿神君、百花羞,851,竞技场·救死扶伤、太阴清客、竞技场·百胜、剑会群雄·救死扶伤、竞技场·小试牛刀、擂台争霸·勇士、竞技场·百战、剑会群雄·勇者二级、明日之星、剑会群雄·治疗高手、剑会群雄·崇拜、梦幻迷城·新秀三级、竞技场·助人为乐、地煞·履水吐焰、剑会群雄·百胜、为人师表、剑会群雄·小试牛刀、六韬三略、精灵小助手·窥径
"https://my-vivo.cbg.163.com/cgi/mweb/equip/367/202308270701716-367-ROQKTNGWKSQB?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904178203_jiJl&tag=user",69,       同价位超越98.95%角色     11红神宠特技x1逆满法宝x1满级阵法x1,13天3时,,月宫,37707,20126,17581,7820,月宫，大唐官府,龙太子，羽灵神，剑侠客,爺か霸道,龙太子,"4","316,919",51,3333,1865,421,726,969,842,144,1906,0%,0%,0%,0%,1380,1402,37,18,0,28,0,体质：70魔力：69力量：463耐力：70敏捷：69,牛魔王（⭐ ⭐ ⭐ ）、红孩儿（⭐ ⭐ ⭐ ）、孙悟空（⭐ ）、铁扇公主（天地）、猪八戒（天地）、菩提老祖（天地）、汤圆（天地）、惠岸行者（天地）、小白龙（天地）、老鼠精（天地）、大鹏王（天地）、万圣公主（天）、唐僧（天）、西海龙王（天）、百花羞（天）、北海龙王（天）、空度禅师（天）、飞霞（天）、黄眉（天）、星宿神君（天）,949,太阴清客、江湖小虾、竞技场·百胜、剑会群雄·战将一级、剑会群雄·救死扶伤、竞技场·小试牛刀、竞技场·百战、倚马七纸、剑会群雄·助人为乐、梦幻迷城·新秀三级、六星地煞·移山覆海、竞技场·助人为乐、精灵小助手·小成、剑会群雄·百胜、剑会群雄·嗜血、为人师表、剑会群雄·惊奇
"https://my-vivo.cbg.163.com/cgi/mweb/equip/541/202309091901716-541-977383RFORJP?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904178203_jiJl&tag=user",69,9红神宠特技x1,13天3时,,花果山,32631,18362,14269,7298,狮驼岭，花果山,杀破狼，龙太子,烟只抽炫赫门,龙太子,"2","321,513",51,3406,1879,388,740,622,887,134,1826,0%,0%,0%,0%,0,1390,33,0,0,0,21,体质：69魔力：69力量：464耐力：69敏捷：70,孙悟空（⭐ ）、阎罗王（天地）、西海龙王（天地）、汤圆（天地）、孙婆婆（天地）、小白龙（天地）、红孩儿（天地）、李天王（天地）、铁扇公主（天地）、蝎子精（天地）、猪八戒（天地）、唐僧（天地）、菩提老祖（天地）、金箍棒灵（天地）、牛魔王（天地）、惠岸行者（天地）、飞霞（天地）、酒肉和尚（天地）、大鹏王（天地）、黄袍怪（天）、北海龙女（天）、百花羞（天）、星宿神君,844,江湖小虾、竞技场·百胜、剑会群雄·救死扶伤、摸鱼儿·初涉垂钓、渔家乐·在水一方、竞技场·百战、剑会群雄·显赫、剑会群雄·勇者一级、剑会群雄·助人为乐、竞技场·助人为乐、梦幻迷城·新秀二级、地煞·履水吐焰、剑会群雄·百胜、剑会群雄·嗜血、为人师表、竞技场·嗜血、六韬三略、精灵小助手·窥径
"https://my-vivo.cbg.163.com/cgi/mweb/equip/421/202309041601716-421-B62ZDKESQUB4?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904178203_jiJl&tag=user",69,特技x1,7天22时,,月宫,30106,17586,12520,6814,大唐官府，花果山，月宫,剑侠客,不纯小鲜肉,龙太子,"7","131,931",6,2964,1688,407,788,798,703,171,1763,0%,0%,0%,0%,1380,1380,0,0,0,0,0,体质：70魔力：70力量：350耐力：70敏捷：136,红孩儿（⭐ ）、铁扇公主（天地）、蝎子精（天地）、猪八戒（天）、惠岸行者（天）、孙婆婆（天）、西海龙王（天）、汤圆（天）、银角大王（天）、李天王（天）、百花羞、星宿神君,758,江湖小虾、竞技场·百胜、竞技场·小试牛刀、蟾宫灵童、剑会群雄·救死扶伤、剑会群雄·勇者四级、竞技场·百战、剑会群雄·助人为乐、剑会群雄·崇拜、竞技场·助人为乐、地煞·履水吐焰、剑会群雄·百胜、梦幻迷城·先锋一级、剑会群雄·小试牛刀、六韬三略、精灵小助手·窥径
"https://my-vivo.cbg.163.com/cgi/mweb/equip/384/202309031301716-384-UFRNWNEMKUID?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904178203_jiJl&tag=user",69,8红神宠逆满法宝x1,6天19时,,大唐官府,29121,17143,11978,6958,魔王寨，小雷音，狮驼岭,巨魔王,水墨★无痕,剑侠客,"0","23,414",18,3526,1731,411,717,777,758,162,1413,1%,0%,0%,0%,0,1380,0,0,0,0,0,体质：69魔力：69力量：432耐力：69敏捷：69,西海龙王（天地）、李天王（天地）、铁扇公主（天地）、万圣公主（天）、星宿神君、蝎子精、百花羞、惠岸行者,613,地煞·御风神行、剑会群雄·勇者三级、竞技场·百胜、竞技场·小试牛刀、剑会群雄·救死扶伤、渔家乐·在水一方、武林高手、竞技场·百战、剑会群雄·助人为乐、剑会群雄·崇拜、梦幻迷城·勇者三级、竞技场·助人为乐、渔歌子·海天阔处、剑会群雄·百胜、剑会群雄·嗜血、精灵小助手·窥径、日诵五车
"https://my-vivo.cbg.163.com/cgi/mweb/equip/281/202305271601716-281-3HARUDZYMQVB?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904178203_jiJl&tag=user",69,8红神宠特技x1,5天16时,,花果山,31664,16866,14798,6929,大唐官府，化生寺,剑侠客,不负凝笑｀,龙太子,"43","15,642",38,3090,1764,419,799,677,819,184,1583,0%,0%,0%,0%,12,1380,15,15,0,0,0,体质：70魔力：69力量：379耐力：70敏捷：140,红孩儿（⭐ ⭐ ）、孙悟空（⭐ ）、司药御侍（天地）、百花羞（天）、铁扇公主（天）、小白龙（天）、飞霞（天）、西海龙王（天）、星宿神君（天）、汤圆（天）、北海龙女（天）,684,地煞·御风神行、竞技场·小试牛刀、武林高手、竞技场·百战、剑会群雄·十胜、剑会群雄·精英三级、剑会群雄·助人为乐、剑会群雄·钦佩、梦幻迷城·新秀三级、西江月·无名渔夫、剑会群雄·小试牛刀、竞技场·十胜、精灵小助手·窥径、日诵五车
"https://my-vivo.cbg.163.com/cgi/mweb/equip/317/202209010901716-317-IENVFB2UIJTK?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904178203_jiJl&tag=user",69,       同价位超越94.85%角色     双蓝装备x110红神宠特技x2满级阵法x1,11天17时,,大唐官府,32515,18246,14269,7372,大唐官府，方寸山，月宫，狮驼岭，花果山,剑侠客，羽灵神，龙太子，杀破狼，虎头怪,蝶丿天烬,剑侠客,"46","29,035",36,3498,1820,384,765,734,755,154,1799,1%,0%,0%,0%,0,1380,0,0,0,0,0,体质：71魔力：70力量：445耐力：71敏捷：69,蝎子精（⭐ ⭐ ）、大鹏王（⭐ ⭐ ）、孙悟空（天地）、孙婆婆（天地）、阎罗王（天）、九头虫（天）、铁扇公主（天）、万圣公主（天）、九灵元圣（天）、哪吒（天）、金箍棒灵（天）、牛魔王（天）、惠岸行者（天）、司药御侍（天）、小白龙（天）、杨戬（天）、红孩儿（天）、大当家（天）、李天王（天）、玉兔精、西海龙王、北海龙女、百花羞、星宿神君,799,地煞·御风神行、竞技场·小试牛刀、考古者·古迹烟尘、擂台争霸·勇士、渔家乐·在水一方、剑会群雄·精英一级、武林高手、剑会群雄·十胜、梦幻迷城·新秀二级、渔歌子·海天阔处、威虎校尉、剑会群雄·敬重、六韬三略、竞技场·十胜、精灵小助手·窥径、循循善诱
"https://my-vivo.cbg.163.com/cgi/mweb/equip/410/202308170901716-410-ODOELY6RENLS?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700904178203_jiJl&tag=user",69,8红神宠特技x2,3天15时,,花果山,30245,16357,13888,7011,月宫，花果山，狮驼岭,龙太子，杀破狼,无悔余生,龙太子,"36","0",16,3283,1775,397,728,622,832,188,1679,0%,0%,0%,0%,11,1393,16,15,0,0,0,体质：69魔力：69力量：430耐力：69敏捷：69,孙婆婆（天）、西海龙王（天）、百花羞、星宿神君,578,地煞·御风神行、剑会群雄·救死扶伤、剑会群雄·精英一级、剑会群雄·助人为乐、剑会群雄·钦佩、梦幻迷城·新秀三级、剑会群雄·百胜、剑会群雄·小试牛刀、竞技场·十胜、精灵小助手·窥径、福地戍卫、日诵五车
